title,title_detail,summary,summary_detail,links,link,id,guidislink,published,published_parsed,authors,author,author_detail,Name,Section,Language,Twitter_URL,FB_URL,Fetched_At
Road proposed under DP becomes hurdle for energy project,"{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'Road proposed under DP becomes hurdle for energy project'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113917635,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms,https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms,False,2024-10-04T00:06:41+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=41, tm_wday=3, tm_yday=277, tm_isdst=0)",[{'name': 'Jignesh Parmar'}],Jignesh Parmar,{'name': 'Jignesh Parmar'},Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"‘High cholesterol, BP signal deeper issues’","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '‘High cholesterol, BP signal deeper issues’'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113917629,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms,https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms,False,2024-10-04T00:06:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
11% growth in residential property sales in city: Report,"{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '11% growth in residential property sales in city: Report'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113917628,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms,False,2024-10-04T00:06:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
Cooperate with civic body to make A’bad cleanest city: Shah,"{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'Cooperate with civic body to make A’bad cleanest city: Shah'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113916758,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms,https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms,False,2024-10-03T23:24:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=54, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"3k students allotted seats for BAMS, BHMS courses","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '3k students allotted seats for BAMS, BHMS courses'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/over-3700-students-secured-seats-in-bams-and-bhms-courses-after-latest-admission-round/articleshow/113916700.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113916700,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/over-3700-students-secured-seats-in-bams-and-bhms-courses-after-latest-admission-round/articleshow/113916700.cms,https://timesofindia.indiatimes.com/city/ahmedabad/over-3700-students-secured-seats-in-bams-and-bhms-courses-after-latest-admission-round/articleshow/113916700.cms,False,2024-10-03T23:21:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=51, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"70% dip in violence in J&K, NE, Naxalism-hit areas: Shah","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '70% dip in violence in J&K, NE, Naxalism-hit areas: Shah'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-reports-70-decrease-in-violence-in-jk-ne-and-naxalism-areas/articleshow/113916606.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113916606,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-reports-70-decrease-in-violence-in-jk-ne-and-naxalism-areas/articleshow/113916606.cms,https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-reports-70-decrease-in-violence-in-jk-ne-and-naxalism-areas/articleshow/113916606.cms,False,2024-10-03T23:15:47+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=45, tm_sec=47, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
Form welfare board for diamond workers: Gujarat Congress,"{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'Form welfare board for diamond workers: Gujarat Congress'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-congress-urges-formation-of-welfare-board-for-struggling-diamond-workers-amid-recession/articleshow/113916601.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113916601,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-congress-urges-formation-of-welfare-board-for-struggling-diamond-workers-amid-recession/articleshow/113916601.cms,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-congress-urges-formation-of-welfare-board-for-struggling-diamond-workers-amid-recession/articleshow/113916601.cms,False,2024-10-03T23:15:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=45, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"After waiting for 22 years for right moment, 30-year-old son mows down father’s murderer in Ahmedabad","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'After waiting for 22 years for right moment, 30-year-old son mows down father’s murderer in Ahmedabad'}","<a href=""https://timesofindia.indiatimes.com/city/ahmedabad/after-waiting-for-22-years-for-right-moment-30-year-old-son-mows-down-fathers-murderer-in-ahmedabad/articleshow/113916600.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113916600.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>Gopal Singh Bhati, after waiting 22 years, avenged his father's death by deliberately mowing down Nakhat Singh Bhati, who, along with his brothers, had been convicted of Gopal's father's murder in 2002. Gopal meticulously planned the act, purchasing a pickup truck just a week prior.","{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/ahmedabad/after-waiting-for-22-years-for-right-moment-30-year-old-son-mows-down-fathers-murderer-in-ahmedabad/articleshow/113916600.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113916600.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>Gopal Singh Bhati, after waiting 22 years, avenged his father\'s death by deliberately mowing down Nakhat Singh Bhati, who, along with his brothers, had been convicted of Gopal\'s father\'s murder in 2002. Gopal meticulously planned the act, purchasing a pickup truck just a week prior.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/after-waiting-for-22-years-for-right-moment-30-year-old-son-mows-down-fathers-murderer-in-ahmedabad/articleshow/113916600.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113922454,imgsize-622885.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/after-waiting-for-22-years-for-right-moment-30-year-old-son-mows-down-fathers-murderer-in-ahmedabad/articleshow/113916600.cms,https://timesofindia.indiatimes.com/city/ahmedabad/after-waiting-for-22-years-for-right-moment-30-year-old-son-mows-down-fathers-murderer-in-ahmedabad/articleshow/113916600.cms,False,2024-10-03T23:15:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=45, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"Appointed a month ago, IITE VC yet to report to duty","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'Appointed a month ago, IITE VC yet to report to duty'}",,"{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': ''}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/controversy-as-newly-appointed-iite-vc-saroj-sharma-delays-joining/articleshow/113915674.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113915674,imgsize-.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/controversy-as-newly-appointed-iite-vc-saroj-sharma-delays-joining/articleshow/113915674.cms,https://timesofindia.indiatimes.com/city/ahmedabad/controversy-as-newly-appointed-iite-vc-saroj-sharma-delays-joining/articleshow/113915674.cms,False,2024-10-03T22:18:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=16, tm_min=48, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
"Blackmailed with dead sister’s nudes, Gujarat man ends up paying Rs 20 lakh","{'type': 'text/plain', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': 'Blackmailed with dead sister’s nudes, Gujarat man ends up paying Rs 20 lakh'}","<a href=""https://timesofindia.indiatimes.com/city/ahmedabad/man-extorts-rs-20l-threatening-to-leak-deceased-sisters-nude-photos/articleshow/113915615.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113915615.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>A Gandhinagar man has filed a complaint after being extorted for Rs 19.18 lakh by 64 callers who threatened to make his deceased sister's nude photos viral. The extortion began in February after he received a WhatsApp message with her nude photos, leading him to make multiple payments. Police are investigating the matter.","{'type': 'text/html', 'language': 'en-IN', 'base': 'https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms', 'value': '<a href=""https://timesofindia.indiatimes.com/city/ahmedabad/man-extorts-rs-20l-threatening-to-leak-deceased-sisters-nude-photos/articleshow/113915615.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113915615.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>A Gandhinagar man has filed a complaint after being extorted for Rs 19.18 lakh by 64 callers who threatened to make his deceased sister\'s nude photos viral. The extortion began in February after he received a WhatsApp message with her nude photos, leading him to make multiple payments. Police are investigating the matter.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://timesofindia.indiatimes.com/city/ahmedabad/man-extorts-rs-20l-threatening-to-leak-deceased-sisters-nude-photos/articleshow/113915615.cms'}, {'type': 'image/jpeg', 'href': 'https://static.toiimg.com/photo/msid-113927584,imgsize-1065165.cms', 'rel': 'enclosure'}]",https://timesofindia.indiatimes.com/city/ahmedabad/man-extorts-rs-20l-threatening-to-leak-deceased-sisters-nude-photos/articleshow/113915615.cms,https://timesofindia.indiatimes.com/city/ahmedabad/man-extorts-rs-20l-threatening-to-leak-deceased-sisters-nude-photos/articleshow/113915615.cms,False,2024-10-03T22:12:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=16, tm_min=42, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,Times of India,Ahmedabad,,,,2024-10-04 11:13:15.967896
